,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,unnamed_0,unnamed_0.1,unique_key,created_date,closed_date,location_type,incident_zip,incident_address,street_name,address_type,city,landmark,status,due_date,resolution_action_updated_date,community_board,borough,x_coordinate_(state_plane),y_coordinate_(state_plane),park_borough,latitude,longitude,days_open
796,796,796,796,796,6185,17567825,2010-07-02T11:00:00,2010-07-08T11:00:00,1-2 Family Dwelling,10308.0,116 SANDALWOOD DRIVE,SANDALWOOD DRIVE,ADDRESS,STATEN ISLAND,,Closed,08-01-2010 12:59:26 PM,07-08-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,943679.0,143774.0,STATEN ISLAND,40.5612094,-74.1460135,6.0
797,797,797,797,797,6191,17568129,2010-07-02T11:00:00,2010-07-08T11:00:00,1-2 Family Dwelling,10314.0,37 MCVEIGH AVENUE,MCVEIGH AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-01-2010 07:50:31 PM,07-09-2010 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,942191.0,153465.0,STATEN ISLAND,40.5878023,-74.15142900000002,6.0
799,799,799,799,799,6194,17572638,2010-07-03T11:00:00,2010-08-31T11:00:00,Other (Explain Below),10014.0,,,INTERSECTION,NEW YORK,,Closed,08-02-2010 06:42:05 AM,10-07-2010 12:00:00 AM,02 MANHATTAN,MANHATTAN,983179.0,208667.0,MANHATTAN,40.7394192,-74.00386479999997,59.0
800,800,800,800,800,6199,17572963,2010-07-03T11:00:00,2010-07-08T11:00:00,1-2 Family Dwelling,10306.0,36 JUSTIN AVENUE,JUSTIN AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-02-2010 01:19:48 PM,07-09-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,946264.0,142382.0,STATEN ISLAND,40.5574001,-74.1367023,5.0
803,803,803,803,803,6211,17574014,2010-07-03T11:00:00,2010-07-06T11:00:00,1-2 Family Dwelling,10312.0,301 IONIA AVENUE,IONIA AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-02-2010 07:50:52 PM,07-07-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,933332.0,136811.0,STATEN ISLAND,40.5420439,-74.1831994,3.0
831,831,831,831,831,6251,44904556,2019-11-12T22:09:20,2019-11-26T08:01:19,Street Fair Vendor,10310.0,80 NORTH BURGHER AVENUE,NORTH BURGHER AVENUE,ADDRESS,STATEN ISLAND,NORTH BURGHER AVENUE,Closed,,,01 STATEN ISLAND,STATEN ISLAND,952220.0,172260.0,STATEN ISLAND,40.6394326,-74.1154098,13.0
870,870,870,870,870,6319,17577476,2010-07-04T11:00:00,2010-07-06T11:00:00,1-2 Family Dwelling,10309.0,360 KRAMER AVENUE,KRAMER AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-03-2010 06:14:27 PM,07-07-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,923797.0,136768.0,STATEN ISLAND,40.541866,-74.2175052,2.0
871,871,871,871,871,6322,43701431,2019-09-02T13:56:05,2019-10-29T09:01:43,1-2 Family Dwelling,10314.0,130 VASSAR STREET,VASSAR STREET,ADDRESS,STATEN ISLAND,VASSAR STREET,Closed,,,02 STATEN ISLAND,STATEN ISLAND,939453.0,153137.0,STATEN ISLAND,40.5868886,-74.16128470000002,57.0
872,872,872,872,872,6327,44151209,2019-10-25T13:29:09,2019-10-29T09:01:34,1-2 Family Dwelling,11220.0,329 61 STREET,61 STREET,ADDRESS,BROOKLYN,61 STREET,Closed,,,07 BROOKLYN,BROOKLYN,978645.0,172804.0,BROOKLYN,40.64098189999999,-74.0201963,4.0
874,874,874,874,874,6339,17579992,2010-07-06T11:00:00,2010-07-09T11:00:00,3+ Family Apt. Building,11220.0,5203 6 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,,Closed,08-05-2010 01:57:46 AM,07-12-2010 12:00:00 AM,07 BROOKLYN,BROOKLYN,981650.0,173379.0,BROOKLYN,40.6425615,-74.00936870000002,3.0
875,875,875,875,875,6344,17580309,2010-07-05T11:00:00,2010-10-06T11:00:00,Other (Explain Below),10013.0,,,INTERSECTION,NEW YORK,,Closed,08-04-2010 02:59:55 PM,10-07-2010 12:00:00 AM,02 MANHATTAN,MANHATTAN,982576.0,203196.0,MANHATTAN,40.72440260000001,-74.0060394,93.0
882,882,882,882,882,6403,18232248,2010-07-10T11:00:00,2010-07-12T11:00:00,1-2 Family Dwelling,10305.0,306 HUMBERT STREET,HUMBERT STREET,ADDRESS,STATEN ISLAND,,Closed,08-09-2010 01:12:03 PM,07-12-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,964810.0,156165.0,STATEN ISLAND,40.5952917,-74.0699995,2.0
885,885,885,885,885,6408,18232795,2010-07-10T11:00:00,2011-01-04T11:00:00,3+ Family Apt. Building,10013.0,464 GREENWICH STREET,GREENWICH STREET,ADDRESS,NEW YORK,,Closed,08-09-2010 07:18:00 PM,01-05-2011 12:00:00 AM,01 MANHATTAN,MANHATTAN,981627.0,203019.0,MANHATTAN,40.7239165,-74.00946309999998,178.0
887,887,887,887,887,6411,18233116,2010-07-10T11:00:00,2010-07-12T11:00:00,Vacant Lot,10309.0,894 EDGEGROVE AVENUE,EDGEGROVE AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-09-2010 04:08:16 PM,07-13-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,928338.0,134360.0,STATEN ISLAND,40.5352863,-74.20114720000002,2.0
914,914,914,914,914,6454,17585699,2010-07-06T11:00:00,2010-07-21T11:00:00,Construction Site,10038.0,,,INTERSECTION,NEW YORK,,Closed,08-05-2010 11:39:35 PM,07-21-2010 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,982722.0,197618.0,MANHATTAN,40.7090923,-74.0055114,15.0
918,918,918,918,918,6468,17586283,2010-07-06T11:00:00,2010-07-14T11:00:00,Vacant Lot,10312.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-05-2010 07:15:07 PM,07-15-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,931023.0,139852.0,STATEN ISLAND,40.5503773,-74.1915309,8.0
928,928,928,928,928,6484,17586767,2010-07-06T11:00:00,2010-07-08T11:00:00,1-2 Family Dwelling,10314.0,22 LARRISON LOOP,LARRISON LOOP,ADDRESS,STATEN ISLAND,,Closed,08-05-2010 09:45:13 AM,07-09-2010 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,947304.0,158065.0,STATEN ISLAND,40.6004511,-74.1330454,2.0
943,943,943,943,943,6509,45902689,2020-03-27T12:25:39,,3+ Family Mixed Use Building,10014.0,94 CHRISTOPHER STREET,CHRISTOPHER STREET,,NEW YORK,CHRISTOPHER STREET,In Progress,,,02 MANHATTAN,MANHATTAN,982981.0,206451.0,MANHATTAN,40.7333368,-74.00457890000001,
944,944,944,944,944,6515,17593491,2010-07-07T11:00:00,2010-07-15T11:00:00,3+ Family Apt. Building,11220.0,424 SENATOR STREET,SENATOR STREET,ADDRESS,BROOKLYN,,Closed,08-06-2010 10:46:22 PM,07-16-2010 12:00:00 AM,10 BROOKLYN,BROOKLYN,978114.0,170892.0,BROOKLYN,40.6357335,-74.02210790000002,8.0
945,945,945,945,945,6518,17593975,2010-07-07T11:00:00,2010-07-12T11:00:00,Vacant Lot,10305.0,69 PIAVE AVENUE,PIAVE AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-06-2010 03:20:48 PM,07-13-2010 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,964758.0,155903.0,STATEN ISLAND,40.5945725,-74.07018599999998,5.0
946,946,946,946,946,6526,17594426,2010-07-07T11:00:00,2010-07-12T11:00:00,1-2 Family Dwelling,10306.0,127 AVISTON STREET,AVISTON STREET,ADDRESS,STATEN ISLAND,,Closed,08-06-2010 12:52:52 PM,07-13-2011 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,951488.0,141951.0,STATEN ISLAND,40.55623789999999,-74.11790040000002,5.0
947,947,947,947,947,6537,17595339,2010-07-07T11:00:00,2010-07-14T11:00:00,1-2 Family Dwelling,10312.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-06-2010 01:27:01 PM,07-15-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,937094.0,139812.0,STATEN ISLAND,40.5503019,-74.16968490000002,7.0
951,951,951,951,951,6550,17604222,2010-07-08T11:00:00,2011-01-03T11:00:00,Construction Site,10001.0,446 WEST 26 STREET,WEST 26 STREET,ADDRESS,NEW YORK,,Closed,08-07-2010 08:25:16 AM,01-18-2011 12:00:00 AM,04 MANHATTAN,MANHATTAN,983697.0,212249.0,MANHATTAN,40.7489628,-74.0013065,179.0
952,952,952,952,952,6568,17605181,2010-07-08T11:00:00,2010-07-27T11:00:00,3+ Family Apt. Building,10011.0,270 WEST 17 STREET,WEST 17 STREET,ADDRESS,NEW YORK,,Closed,08-07-2010 03:51:07 PM,10-20-2010 12:00:00 AM,04 MANHATTAN,MANHATTAN,984212.0,209331.0,MANHATTAN,40.7412418,-74.00013709999998,19.0
954,954,954,954,954,6581,17605461,2010-07-08T11:00:00,2010-07-14T11:00:00,Other (Explain Below),10314.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-07-2010 12:26:18 PM,07-15-2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,950176.0,161713.0,STATEN ISLAND,40.6104757,-74.1227215,6.0
955,955,955,955,955,6586,17605622,2010-07-08T11:00:00,2010-07-14T11:00:00,Vacant Lot,10312.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-07-2010 12:29:56 PM,07-15-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,933454.0,138875.0,STATEN ISLAND,40.5477099,-74.182776,6.0
956,956,956,956,956,6597,17606239,2010-07-08T11:00:00,2010-07-14T11:00:00,Other (Explain Below),10314.0,CAMBRIDGE AVENUE,CAMBRIDGE AVENUE,BLOCKFACE,STATEN ISLAND,,Closed,08-07-2010 03:14:12 PM,07-15-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,942845.0,163929.0,STATEN ISLAND,40.6165269,-74.1491385,6.0
957,957,957,957,957,6598,17606341,2010-07-08T11:00:00,2010-07-12T11:00:00,1-2 Family Dwelling,10312.0,383 BARTLETT AVENUE,BARTLETT AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-07-2010 02:22:21 PM,07-13-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,937523.0,142453.0,STATEN ISLAND,40.5575532,-74.1681595,4.0
958,958,958,958,958,6606,17606875,2010-07-08T11:00:00,2010-07-09T15:18:42,3+ Family Apt. Building,11220.0,8 AVENUE,8 AVENUE,BLOCKFACE,BROOKLYN,,Closed,08-07-2010 02:45:35 PM,07-12-2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,982007.0,171321.0,BROOKLYN,40.6369128,-74.0080816,0.0
959,959,959,959,959,6607,17606902,2010-07-08T11:00:00,2010-07-14T11:00:00,Vacant Lot,10314.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-07-2010 12:21:28 PM,07-15-2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,950176.0,161713.0,STATEN ISLAND,40.6104757,-74.1227215,6.0
961,961,961,961,961,6623,18236110,2010-07-11T11:00:00,2010-07-12T11:00:00,1-2 Family Dwelling,10306.0,97 WEED AVENUE,WEED AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-10-2010 06:28:05 PM,07-12-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,954799.0,145190.0,STATEN ISLAND,40.5651399,-74.10599920000001,1.0
962,962,962,962,962,6624,18236230,2010-07-11T11:00:00,2010-07-14T11:00:00,Vacant Lot,10309.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-10-2010 11:49:36 AM,07-15-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,924611.0,129220.0,STATEN ISLAND,40.52115379999999,-74.21451,3.0
963,963,963,963,963,6631,18236572,2010-07-11T11:00:00,2010-07-12T11:00:00,1-2 Family Dwelling,10306.0,102 CUBA AVENUE,CUBA AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-10-2010 06:01:08 PM,07-13-2010 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,954588.0,145333.0,STATEN ISLAND,40.5655317,-74.1067593,1.0
964,964,964,964,964,6636,18236995,2010-07-11T11:00:00,2010-07-14T11:00:00,3+ Family Mixed Use Building,10305.0,TOMPKINS AVENUE,TOMPKINS AVENUE,BLOCKFACE,STATEN ISLAND,,Closed,08-10-2010 08:02:16 PM,07-15-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,966925.0,157951.0,STATEN ISLAND,40.6001983,-74.0623884,3.0
965,965,965,965,965,6644,18239121,2010-07-12T11:00:00,2010-07-23T11:00:00,Other (Explain Below),11231.0,WOODHULL STREET,WOODHULL STREET,BLOCKFACE,BROOKLYN,,Closed,08-11-2010 03:05:50 PM,07-23-2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,983753.0,187386.0,BROOKLYN,40.681008,-74.00179190000001,11.0
966,966,966,966,966,6650,18239677,2010-07-12T11:00:00,2010-07-29T11:00:00,Catch Basin/Sewer,10007.0,,,INTERSECTION,NEW YORK,,Closed,08-11-2010 11:52:06 AM,08-02-2010 12:00:00 AM,01 MANHATTAN,MANHATTAN,983125.0,199091.0,MANHATTAN,40.7131354,-74.0040581,17.0
967,967,967,967,967,6664,18240816,2010-07-12T11:00:00,2010-07-23T11:00:00,Other (Explain Below),11231.0,WOODHULL STREET,WOODHULL STREET,BLOCKFACE,BROOKLYN,,Closed,08-11-2010 06:16:44 PM,07-27-2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,983753.0,187386.0,BROOKLYN,40.681008,-74.00179190000001,11.0
968,968,968,968,968,6665,18240824,2010-07-12T11:00:00,2010-07-23T11:00:00,3+ Family Apt. Building,11231.0,75 WOODHULL STREET,WOODHULL STREET,ADDRESS,BROOKLYN,,Closed,08-11-2010 02:55:45 PM,07-23-2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,983705.0,187408.0,BROOKLYN,40.6810684,-74.001965,11.0
969,969,969,969,969,6667,18240923,2010-07-12T11:00:00,2010-07-19T11:00:00,3+ Family Mixed Use Building,11209.0,8514 5 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,,Closed,08-11-2010 03:25:18 PM,07-21-2010 12:00:00 AM,10 BROOKLYN,BROOKLYN,977085.0,165882.0,BROOKLYN,40.6219813,-74.02580999999998,7.0
970,970,970,970,970,6673,18241193,2010-07-12T11:00:00,2010-07-12T11:00:00,Vacant Building,10304.0,49 HAMILTON STREET,HAMILTON STREET,ADDRESS,STATEN ISLAND,,Closed,08-11-2010 02:12:16 PM,07-12-2010 02:20:13 PM,Unspecified STATEN ISLAND,STATEN ISLAND,960189.0,163336.0,STATEN ISLAND,40.6149633,-74.0866643,0.0
971,971,971,971,971,6685,18242248,2010-07-12T11:00:00,2010-07-13T11:00:00,Vacant Lot,10306.0,HAMDEN AVENUE,HAMDEN AVENUE,BLOCKFACE,STATEN ISLAND,,Closed,08-11-2010 10:02:40 PM,07-14-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,957210.0,149575.0,STATEN ISLAND,40.5771836,-74.0973392,1.0
972,972,972,972,972,6710,18249317,2010-07-13T11:00:00,2010-07-14T11:00:00,Other (Explain Below),11209.0,77 STREET,77 STREET,BLOCKFACE,BROOKLYN,,Closed,08-12-2010 03:56:04 PM,07-15-2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,978121.0,167803.0,BROOKLYN,40.6272548,-74.02207990000002,1.0
973,973,973,973,973,6713,18249520,2010-07-13T11:00:00,2010-07-14T11:00:00,1-2 Family Dwelling,10308.0,184 KING STREET,KING STREET,ADDRESS,STATEN ISLAND,,Closed,08-12-2010 06:51:17 PM,07-15-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,942090.0,135651.0,STATEN ISLAND,40.5389059,-74.1516816,1.0
974,974,974,974,974,6732,18251270,2010-07-13T11:00:00,2010-07-19T11:00:00,Other (Explain Below),10303.0,355 MORNINGSTAR ROAD,MORNINGSTAR ROAD,ADDRESS,STATEN ISLAND,,Closed,08-12-2010 03:36:57 PM,07-21-2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,943334.0,168729.0,STATEN ISLAND,40.62970410000001,-74.1474062,6.0
975,975,975,975,975,6734,18251299,2010-07-13T11:00:00,2010-09-30T11:00:00,3+ Family Apt. Building,11231.0,509 HICKS STREET,HICKS STREET,ADDRESS,BROOKLYN,,Closed,08-12-2010 05:45:31 PM,09-30-2010 12:00:00 AM,06 BROOKLYN,BROOKLYN,984148.0,189129.0,BROOKLYN,40.6857921,-74.00036779999998,79.0
976,976,976,976,976,6735,18251398,2010-07-13T11:00:00,2010-07-14T11:00:00,Other (Explain Below),11220.0,,,INTERSECTION,BROOKLYN,,Closed,08-12-2010 08:32:45 AM,07-15-2010 12:00:00 AM,10 BROOKLYN,BROOKLYN,978657.0,170831.0,BROOKLYN,40.6355664,-74.0201514,1.0
977,977,977,977,977,6736,18251466,2010-07-13T11:00:00,2010-07-15T11:00:00,Other (Explain Below),10302.0,257 DECKER AVENUE,DECKER AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-12-2010 09:11:57 AM,04-12-2011 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,945807.0,167809.0,STATEN ISLAND,40.62719,-74.1384916,2.0
978,978,978,978,978,6738,18251644,2010-07-13T11:00:00,2010-07-14T11:00:00,1-2 Family Dwelling,10308.0,193 ARMSTRONG AVENUE,ARMSTRONG AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-12-2010 10:01:09 AM,07-15-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,942140.0,135536.0,STATEN ISLAND,40.53859050000001,-74.151501,1.0
979,979,979,979,979,6745,18252024,2010-07-13T11:00:00,2010-07-15T12:32:32,1-2 Family Dwelling,10302.0,276 DECKER AVENUE,DECKER AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-12-2010 09:01:04 AM,07-16-2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,945685.0,167686.0,STATEN ISLAND,40.6268519,-74.1389304,1.0
980,980,980,980,980,6751,18257353,2010-07-14T11:00:00,2011-03-24T11:00:00,3+ Family Apt. Building,10007.0,125 CHURCH STREET,CHURCH STREET,ADDRESS,NEW YORK,,Closed,08-13-2010 12:21:05 PM,03-24-2011 02:15:28 PM,01 MANHATTAN,MANHATTAN,981842.0,199393.0,MANHATTAN,40.7139641,-74.00868620000001,253.0
981,981,981,981,981,6756,18257900,2010-07-14T11:00:00,2010-07-23T11:00:00,3+ Family Apt. Building,11231.0,67 WOODHULL STREET,WOODHULL STREET,ADDRESS,BROOKLYN,,Closed,08-13-2010 09:57:32 PM,07-27-2010 12:00:00 AM,06 BROOKLYN,BROOKLYN,983647.0,187429.0,BROOKLYN,40.681126,-74.00217409999998,9.0
982,982,982,982,982,6781,18259652,2010-07-14T11:00:00,2010-07-15T11:00:00,Commercial Building,10312.0,262 ARDEN AVENUE,ARDEN AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-13-2010 06:55:20 PM,07-15-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,931188.0,140557.0,STATEN ISLAND,40.5523134,-74.19094270000002,1.0
983,983,983,983,983,6793,18260884,2010-07-14T11:00:00,2010-07-15T11:00:00,Vacant Lot,10314.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-13-2010 11:46:04 AM,07-16-2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,950189.0,161479.0,STATEN ISLAND,40.6098334,-74.1226735,1.0
984,984,984,984,984,6801,18265838,2010-07-15T11:00:00,2010-07-19T11:00:00,3+ Family Apt. Building,11228.0,383 BAY 8 STREET,BAY 8 STREET,ADDRESS,BROOKLYN,,Closed,08-14-2010 10:56:37 PM,07-21-2010 12:00:00 AM,11 BROOKLYN,BROOKLYN,979218.0,159440.0,BROOKLYN,40.6043008,-74.01812170000002,4.0
985,985,985,985,985,6823,18267901,2010-07-15T11:00:00,2010-07-20T11:00:00,1-2 Family Dwelling,10302.0,32 LAFORGE PLACE,LAFORGE PLACE,ADDRESS,STATEN ISLAND,,Closed,08-14-2010 03:05:48 PM,07-21-2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,945088.0,169350.0,STATEN ISLAND,40.6314166,-74.1410908,5.0
986,986,986,986,986,6831,18268400,2010-07-15T11:00:00,2010-07-16T11:00:00,1-2 Family Dwelling,10312.0,7 NOTUS AVENUE,NOTUS AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-14-2010 01:04:10 PM,07-19-2010 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,935453.0,140018.0,STATEN ISLAND,40.5508584,-74.1755913,1.0
987,987,987,987,987,6834,18268467,2010-07-15T11:00:00,2010-07-16T13:13:42,Other (Explain Below),10306.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-14-2010 11:10:06 AM,07-19-2010 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,955699.0,152142.0,STATEN ISLAND,40.5842247,-74.1027893,0.0
988,988,988,988,988,6843,18269015,2010-07-15T11:00:00,2010-08-31T10:41:53,3+ Family Mixed Use Building,10014.0,41 PERRY STREET,PERRY STREET,ADDRESS,NEW YORK,,Closed,08-14-2010 11:21:59 AM,09-01-2010 12:00:00 AM,02 MANHATTAN,MANHATTAN,983469.0,207283.0,MANHATTAN,40.7356205,-74.0028181,46.0
989,989,989,989,989,6844,18269062,2010-07-15T11:00:00,2010-09-23T11:00:00,Commercial Building,10013.0,135 WATTS STREET,WATTS STREET,ADDRESS,NEW YORK,,Closed,08-14-2010 03:16:02 AM,12-13-2010 12:00:00 AM,01 MANHATTAN,MANHATTAN,981543.0,203091.0,MANHATTAN,40.7241141,-74.0097662,70.0
990,990,990,990,990,6846,18269167,2010-07-15T11:00:00,2010-07-15T11:00:00,Vacant Building,10307.0,404 MANHATTAN STREET,MANHATTAN STREET,ADDRESS,STATEN ISLAND,,Closed,08-14-2010 01:31:28 PM,04-21-2011 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,917198.0,121690.0,STATEN ISLAND,40.5004324,-74.2410984,0.0
991,991,991,991,991,6856,18274452,2010-07-16T11:00:00,2010-07-19T11:00:00,Vacant Building,10310.0,25 WEST STREET,WEST STREET,ADDRESS,STATEN ISLAND,,Closed,08-15-2010 03:40:55 PM,07-19-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,951404.0,170185.0,STATEN ISLAND,40.6337341,-74.11833990000002,3.0
992,992,992,992,992,6866,18275284,2010-07-17T11:00:00,2010-07-21T11:00:00,3+ Family Mixed Use Building,10013.0,71 FRANKLIN STREET,FRANKLIN STREET,ADDRESS,NEW YORK,,Closed,08-16-2010 01:00:41 AM,07-21-2010 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983049.0,200795.0,MANHATTAN,40.7178125,-74.00433249999998,4.0
993,993,993,993,993,6874,18276233,2010-07-16T11:00:00,2010-07-19T11:00:00,1-2 Family Dwelling,11228.0,85 BAY 8 STREET,BAY 8 STREET,ADDRESS,BROOKLYN,,Closed,08-15-2010 10:31:56 AM,07-19-2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,980842.0,161479.0,BROOKLYN,40.6098982,-74.01227420000002,3.0
994,994,994,994,994,6876,18276395,2010-07-16T11:00:00,2010-07-21T11:00:00,Other (Explain Below),10303.0,2886 RICHMOND TERRACE,RICHMOND TERRACE,ADDRESS,STATEN ISLAND,,Closed,08-15-2010 04:01:56 PM,07-21-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,940869.0,171324.0,STATEN ISLAND,40.6368151,-74.15630340000001,5.0
995,995,995,995,995,6886,18277163,2010-07-16T11:00:00,2010-07-19T11:00:00,1-2 Family Dwelling,11209.0,559 77 STREET,77 STREET,ADDRESS,BROOKLYN,,Closed,08-15-2010 11:03:52 AM,07-21-2010 12:00:00 AM,10 BROOKLYN,BROOKLYN,978166.0,167773.0,BROOKLYN,40.6271725,-74.0219177,3.0
996,996,996,996,996,6911,45019426,2019-11-26T22:14:27,2019-12-06T16:03:01,Construction Site,10013.0,111 WORTH STREET,WORTH STREET,ADDRESS,NEW YORK,WORTH STREET,Closed,,12-06-2019 05:03:01 PM,01 MANHATTAN,MANHATTAN,983269.0,200072.0,MANHATTAN,40.7158281,-74.00353879999999,9.0
997,997,997,997,997,6913,18286617,2010-07-18T11:00:00,2010-07-23T11:00:00,1-2 Family Dwelling,10312.0,10 ALMOND STREET,ALMOND STREET,ADDRESS,STATEN ISLAND,,Closed,08-17-2010 02:06:54 PM,07-23-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,931814.0,139647.0,STATEN ISLAND,40.5498193,-74.188683,5.0
998,998,998,998,998,6917,18287260,2010-07-18T11:00:00,2010-07-19T11:00:00,Other (Explain Below),10310.0,,,INTERSECTION,STATEN ISLAND,,Closed,08-17-2010 09:21:02 AM,07-21-2010 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949090.0,167695.0,STATEN ISLAND,40.6268907,-74.126664,1.0
999,999,999,999,999,6921,18287528,2010-07-18T11:00:00,2010-07-23T11:00:00,1-2 Family Mixed Use Building,10314.0,152 WATCHOGUE ROAD,WATCHOGUE ROAD,ADDRESS,STATEN ISLAND,,Closed,08-17-2010 11:27:48 AM,07-23-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,946892.0,163552.0,STATEN ISLAND,40.6155101,-74.1345594,5.0
1000,1000,1000,1000,1000,6924,18288463,2010-07-18T11:00:00,2010-07-23T11:00:00,1-2 Family Dwelling,10314.0,154 WATCHOGUE ROAD,WATCHOGUE ROAD,ADDRESS,STATEN ISLAND,,Closed,08-17-2010 10:44:37 AM,07-23-2010 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,946884.0,163553.0,STATEN ISLAND,40.6155128,-74.1345882,5.0
1001,1001,1001,1001,1001,6949,18292124,2010-07-19T11:00:00,2010-07-20T11:00:00,3+ Family Mixed Use Building,11220.0,53 STREET,53 STREET,BLOCKFACE,BROOKLYN,,Closed,08-18-2010 12:45:54 PM,07-21-2010 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,979370.0,174903.0,BROOKLYN,40.6467436,-74.0175854,1.0
1002,1002,1002,1002,1002,6953,18292276,2010-07-19T11:00:00,2010-07-20T11:00:00,1-2 Family Dwelling,10306.0,9 MAPLE TERRACE,MAPLE TERRACE,ADDRESS,STATEN ISLAND,,Closed,08-18-2010 02:47:23 PM,07-13-2011 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,956308.0,144681.0,STATEN ISLAND,40.5637477,-74.100566,1.0
1003,1003,1003,1003,1003,6954,18292280,2010-07-19T11:00:00,2010-07-20T11:00:00,1-2 Family Dwelling,10306.0,9 MAPLE TERRACE,MAPLE TERRACE,ADDRESS,STATEN ISLAND,,Closed,08-18-2010 02:55:47 PM,07-13-2011 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,956308.0,144681.0,STATEN ISLAND,40.5637477,-74.100566,1.0
